"","xmin","ymin","xmax","ymax","conf","class","img","fold","trap"
"7680",580.350814819336,927.395439147949,684.579528808594,995.636627197266,0.938114941120148,"Nematocera","AI28A06-B",4,"AI28A06"
"7778",3652.34020996094,1491.28570556641,3704.63864898682,1639.41928100586,0.937696754932404,"Nematocera","AI28A06-B",4,"AI28A06"
"7878",2600.21124267578,2484.0224609375,2715.89633178711,2529.87490844727,0.936635553836823,"Nematocera","AI28A06-B",4,"AI28A06"
"7985",3090.19281005859,345.835815429688,3212.46343994141,469.816314697266,0.932895541191101,"Nematocera","AI28A06-B",4,"AI28A06"
"8076",1761.44926452637,1084.05334472656,1825.5203704834,1147.40069580078,0.932279050350189,"Nematocera","AI28A06-B",4,"AI28A06"
"81159",914.327171325684,1581.90869140625,1119.45901489258,1644.89849853516,0.931205153465271,"Nematocera","AI28A06-B",4,"AI28A06"
"82148",1439.98713684082,1237.35342407227,1627.98684692383,1307.6123046875,0.930583775043488,"Nematocera","AI28A06-B",4,"AI28A06"
"84111",1383.58825683594,2028.88916015625,1468.26708984375,2112.3857421875,0.928164184093475,"Nematocera","AI28A06-B",4,"AI28A06"
"8670",2224.2265625,2309.02261352539,2266.22695922852,2359.1875,0.923933327198029,"Nematocera","AI28A06-B",4,"AI28A06"
"8774",1156.49389648438,1106.013671875,1226.54620361328,1194.88067626953,0.923862099647522,"Nematocera","AI28A06-B",4,"AI28A06"
"8968",3651.17541503906,2692.55596923828,3723.65559387207,2851.47299194336,0.923631489276886,"Nematocera","AI28A06-B",4,"AI28A06"
"91150",3631.26000976562,690.452819824219,3732.56176757812,828.507751464844,0.921068668365479,"Nematocera","AI28A06-B",4,"AI28A06"
"92138",2933.93237304688,432.422561645508,2994.86218261719,473.380340576172,0.919366300106049,"Nematocera","AI28A06-B",4,"AI28A06"
"93119",2912.99097442627,2619.14088439941,2963.47169494629,2682.06256103516,0.919082045555115,"Nematocera","AI28A06-B",4,"AI28A06"
"94102",1695.77026367188,357.228088378906,1825.28015136719,449.056427001953,0.918779253959656,"Nematocera","AI28A06-B",4,"AI28A06"
"9667",3340.89286804199,858.840202331543,3457.99194335938,951.958343505859,0.917890429496765,"Nematocera","AI28A06-B",4,"AI28A06"
"9765",3073.9365234375,1127.55755615234,3174.78302001953,1230.60284423828,0.914828240871429,"Nematocera","AI28A06-B",4,"AI28A06"
"102131",1612.13388061523,1826.4536895752,1698.52389526367,1920.404296875,0.89996200799942,"Nematocera","AI28A06-B",4,"AI28A06"
"103114",3684.0422668457,2044.68441390991,3830.39178466797,2100,0.89866316318512,"Nematocera","AI28A06-B",4,"AI28A06"
"10481",3041.12353515625,1533.01461791992,3150.37258911133,1617.52319145203,0.898513495922089,"Nematocera","AI28A06-B",4,"AI28A06"
"10557",3480.29833984375,2036.54995727539,3604.71429443359,2156.7469329834,0.892789125442505,"Nematocera","AI28A06-B",4,"AI28A06"
"10662",2616.01805114746,1943.19381713867,2663.98205566406,1976.88647460938,0.891026318073273,"Nematocera","AI28A06-B",4,"AI28A06"
"10759",2944.89636230469,2120.37563323975,2994.20835876465,2201.54325866699,0.948763132095337,"Nematocera","AI28A06-B",5,"AI28A06"
"10858",2894.4146270752,410.008331298828,3113.19607543945,500,0.937504649162292,"Nematocera","AI28A06-B",5,"AI28A06"
"113126",3732.12190246582,2020.04688072205,3908.58535766602,2115.07618713379,0.928764224052429,"Nematocera","AI28A06-B",5,"AI28A06"
"114113",1742.06115722656,1304.08459472656,2073.18237304688,1422.43969726562,0.928179085254669,"Nematocera","AI28A06-B",5,"AI28A06"
"11746",2146.77905273438,1046.9765625,2430.29150390625,1195.64270019531,0.912343621253967,"Nematocera","AI28A06-B",5,"AI28A06"
"11852",1849.65257263184,1312.16933441162,1910.08572387695,1451.44934082031,0.911324203014374,"Nematocera","AI28A06-B",5,"AI28A06"
"11949",3550.21850585938,535.818054199219,3626.3601474762,692.826690673828,0.908249914646149,"Nematocera","AI28A06-B",5,"AI28A06"
"12047",1625.10120773315,1771.61502075195,1713.11058044434,1968.14932250977,0.908052504062653,"Nematocera","AI28A06-B",5,"AI28A06"
"122127",3080.07797241211,1048.41546630859,3206.74319458008,1264.33114624023,0.906060516834259,"Nematocera","AI28A06-B",5,"AI28A06"
"123109",878.464233398438,1527.23046875,1069.6477355957,1835.70556640625,0.902316749095917,"Nematocera","AI28A06-B",5,"AI28A06"
"12549",3030.94360351562,1533.75262451172,3121.61596679688,1666.33227539062,0.899755418300629,"Nematocera","AI28A06-B",5,"AI28A06"
"12650",1721.14343261719,1014.92474365234,1860.21228027344,1165.7626953125,0.897031188011169,"Nematocera","AI28A06-B",5,"AI28A06"
"12942",2173.00952148438,2274.45727539062,2287.07568359375,2451.21212768555,0.888456583023071,"Nematocera","AI28A06-B",5,"AI28A06"
"13054",3656.58715820312,2653.12084960938,3873.73828125,2835.59799194336,0.88821405172348,"Nematocera","AI28A06-B",5,"AI28A06"
"131133",3488.03540039062,2032.68619918823,3540.13452148438,2149.95137023926,0.886398911476135,"Nematocera","AI28A06-B",5,"AI28A06"
"133108",3089.57266235352,393.847045898438,3172.48345947266,449.831573486328,0.87518310546875,"Nematocera","AI28A06-B",5,"AI28A06"
"13460",2591.35032653809,2482.48013305664,2688.11697387695,2602.71391296387,0.864539682865143,"Nematocera","AI28A06-B",5,"AI28A06"
"13542",2468.8839263916,2745.91528320312,2574.63008117676,2887.77389526367,0.856883466243744,"Nematocera","AI28A06-B",5,"AI28A06"
"13642",3078.91207885742,503.385398864746,3154.9319152832,619.018081665039,0.854786694049835,"Nematocera","AI28A06-B",5,"AI28A06"
"13744",3341.9462890625,854.603576660156,3559.26318359375,962.413879394531,0.853746473789215,"Nematocera","AI28A06-B",5,"AI28A06"
"13842",1199.84680175781,1302.25677490234,1311.32946777344,1605.93756103516,0.852274060249329,"Nematocera","AI28A06-B",5,"AI28A06"
"14045",3706.69287109375,2974.5869140625,3988.62158203125,3110.39892578125,0.847454011440277,"Nematocera","AI28A06-B",5,"AI28A06"
"141126",2894.92944335938,2598.84292602539,2989.97607421875,2693.4072265625,0.847036719322205,"Nematocera","AI28A06-B",5,"AI28A06"
"142114",1528.59838867188,1213.24381828308,1609.12503051758,1337.22552490234,0.844301462173462,"Nematocera","AI28A06-B",5,"AI28A06"
"143102",3818.8872833252,2675.69842529297,3903.09692382812,2793.64065551758,0.843271374702454,"Nematocera","AI28A06-B",5,"AI28A06"
"11674",2023.19665527344,1759.95739746094,2190.634765625,1951.39831542969,0.965479016304016,"Nematocera","AI32A05-B",1,"AI32A05"
"21376",3730.31127929688,2838.45300292969,3787.9291229248,2883.67434692383,0.943003356456757,"Nematocera","AI32A05-B",1,"AI32A05"
"41031",3550.99453735352,1693.04046630859,3648.98257446289,1836.97242736816,0.94171279668808,"Nematocera","AI32A05-B",1,"AI32A05"
"5909",417.252563476562,1761.95776367188,640.862609863281,1885.26684570312,0.938570201396942,"Nematocera","AI32A05-B",1,"AI32A05"
"6707",466.034614562988,729.502777099609,559.766220092773,918.210494995117,0.938513398170471,"Nematocera","AI32A05-B",1,"AI32A05"
"7601",3824.24101257324,1947.52865600586,3919.50091552734,2018.12112617493,0.938166499137878,"Nematocera","AI32A05-B",1,"AI32A05"
"8584",3575.51498413086,1191.17456054688,3655.515625,1296.97863769531,0.937942624092102,"Nematocera","AI32A05-B",1,"AI32A05"
"9507",2381.1875,956.585876464844,2454.37774658203,1051.08404541016,0.937548458576202,"Nematocera","AI32A05-B",1,"AI32A05"
"10482",3312.54467773438,827.995574951172,3470.76016235352,900,0.930926024913788,"Nematocera","AI32A05-B",1,"AI32A05"
"11675",1985.18710327148,2401.39331054688,2045.43408203125,2511.45597839355,0.926944553852081,"Nematocera","AI32A05-B",1,"AI32A05"
"12459",2073.83227539062,903.569458007812,2145.53125,1035.25631713867,0.92567104101181,"Nematocera","AI32A05-B",1,"AI32A05"
"13461",4125.41255950928,2187.05834960938,4175.87437438965,2235.9260559082,0.924511909484863,"Nematocera","AI32A05-B",1,"AI32A05"
"14402",1124.78805541992,2145.37890625,1199.80349731445,2206.43280029297,0.924330115318298,"Nematocera","AI32A05-B",1,"AI32A05"
"16368",3793.03173828125,3018.17514419556,3835.76516723633,3063.68493652344,0.923345923423767,"Nematocera","AI32A05-B",1,"AI32A05"
"19300",3944.00354003906,1668.12905883789,4022.69323730469,1733.45980834961,0.92058002948761,"Nematocera","AI32A05-B",1,"AI32A05"
"22282",3326.87110900879,836.007965087891,3377.87174987793,894.978057861328,0.930909514427185,"Nematocera","AI32A05-B",2,"AI32A05"
"23259",3462.83032226562,891.213195800781,3535.33825683594,992.914123535156,0.928839445114136,"Nematocera","AI32A05-B",2,"AI32A05"
"24238",3704.9326171875,425.202117919922,3939.95654296875,704.487060546875,0.92851722240448,"Nematocera","AI32A05-B",2,"AI32A05"
"26206",3772.087890625,3184.55004882812,3842.15185546875,3263.42895507812,0.924870312213898,"Nematocera","AI32A05-B",2,"AI32A05"
"28207",4092.23364257812,3172.77722167969,4142.98296737671,3270.92868041992,0.919066667556763,"Nematocera","AI32A05-B",2,"AI32A05"
"29191",3683.064453125,1523.78454589844,3908.21923828125,1667.337890625,0.91443920135498,"Nematocera","AI32A05-B",2,"AI32A05"
"30194",556.701858520508,1771.59985351562,742.608825683594,1859.86645507812,0.909816801548004,"Nematocera","AI32A05-B",2,"AI32A05"
"31243",3798.83569335938,1136.58178710938,3921.30517578125,1311.65148925781,0.908296346664429,"Nematocera","AI32A05-B",2,"AI32A05"
"32220",1583.6233215332,1707.71186065674,1642.58165359497,1842.70594787598,0.908008933067322,"Nematocera","AI32A05-B",2,"AI32A05"
"33201",3676.98602294922,1692.39803314209,3728.08169555664,1747.95658874512,0.90696507692337,"Nematocera","AI32A05-B",2,"AI32A05"
"34182",3091.62771606445,380.037628173828,3217.17098999023,466.413604736328,0.905555188655853,"Nematocera","AI32A05-B",2,"AI32A05"
"35179",1202.54423618317,1522.3073425293,1257.06895446777,1590.28311157227,0.905188262462616,"Nematocera","AI32A05-B",2,"AI32A05"
"36165",3400.7985534668,2792.92895507812,3576.98583984375,2945.30126953125,0.90473747253418,"Nematocera","AI32A05-B",2,"AI32A05"
"37161",3827.04586791992,1823.0712890625,3910.8996887207,2027.85180664062,0.90160870552063,"Nematocera","AI32A05-B",2,"AI32A05"
"38157",3654.60815429688,1778.69653320312,3889.87109375,1960.50708007812,0.901514232158661,"Nematocera","AI32A05-B",2,"AI32A05"
"39152",3922.74047851562,1263.91687011719,4016.02587890625,1429.38063049316,0.897832870483398,"Nematocera","AI32A05-B",2,"AI32A05"
"40146",3930.25341796875,2381.23461914062,4197.4541015625,2532.75732421875,0.897228956222534,"Nematocera","AI32A05-B",2,"AI32A05"
"41208",2785.35083007812,102.756858825684,3024.68041992188,258.219299316406,0.895239770412445,"Nematocera","AI32A05-B",2,"AI32A05"
"42186",1134.93896484375,3207.63256835938,1509.08483886719,3381.38745117188,0.891398191452026,"Nematocera","AI32A05-B",2,"AI32A05"
"43175",3279.43668365479,597.455596923828,3340.99447631836,761.902770996094,0.890641748905182,"Nematocera","AI32A05-B",2,"AI32A05"
"44162",3660.40509796143,2170.32270812988,3700.59013366699,2250.78158569336,0.886954665184021,"Nematocera","AI32A05-B",2,"AI32A05"
"48129",3144.26678466797,1951.39212036133,3185.11151123047,1979.47644042969,0.87914514541626,"Nematocera","AI32A05-B",2,"AI32A05"
"49139",4039.9521484375,1907.44934082031,4217.833984375,2142.2314453125,0.878631591796875,"Nematocera","AI32A05-B",2,"AI32A05"
"50132",1431.74090576172,1562.68969726562,1509.33081054688,1650.21508789062,0.878600358963013,"Nematocera","AI32A05-B",2,"AI32A05"
"51191",3905.1298828125,409.37744140625,3999.64990234375,526.880920410156,0.876763522624969,"Nematocera","AI32A05-B",2,"AI32A05"
"52186",2084.17252349854,907.13166809082,2126.23323059082,1016.70637512207,0.875458657741547,"Nematocera","AI32A05-B",2,"AI32A05"
"53166",2793.50314331055,149.12744140625,2859.08703613281,272.668731689453,0.875368595123291,"Nematocera","AI32A05-B",2,"AI32A05"
"54154",2005.75058460236,1593.6494140625,2213.26611328125,1812.26733398438,0.87409907579422,"Nematocera","AI32A05-B",2,"AI32A05"
"55127",4042.40484619141,2470.73956298828,4099.61024475098,2521.38156890869,0.86887925863266,"Nematocera","AI32A05-B",2,"AI32A05"
"56125",3957.47875976562,2064.13159179688,4212.52561187744,2156.08584594727,0.868659198284149,"Nematocera","AI32A05-B",2,"AI32A05"
"57119",1632.41015625,2941.85716247559,1673.26416015625,2963.25032043457,0.865592002868652,"Nematocera","AI32A05-B",2,"AI32A05"
"58106",1854.57543945312,3159.8030090332,1896.42971801758,3236.20635986328,0.864663064479828,"Nematocera","AI32A05-B",2,"AI32A05"
"61182",4043.70068359375,1493.615234375,4235.6611328125,1689.93518066406,0.861216068267822,"Nematocera","AI32A05-B",2,"AI32A05"
"65110",3786.25987243652,433.35791015625,3850.6653137207,499.874389648438,0.854874193668365,"Nematocera","AI32A05-B",2,"AI32A05"
"66105",3995.68701171875,2895.84448242188,4224.5087890625,3071.81909179688,0.847937285900116,"Nematocera","AI32A05-B",2,"AI32A05"
"6897",4131.78387451172,2545.50022888184,4166.47827911377,2583.05834960938,0.845823764801025,"Nematocera","AI32A05-B",2,"AI32A05"
"7088",3964.83517456055,522.990295410156,4025.41927337646,583.015243530273,0.837876796722412,"Nematocera","AI32A05-B",2,"AI32A05"
"71172",4047.00366210938,588.355102539062,4220.2021484375,801.753845214844,0.834069550037384,"Nematocera","AI32A05-B",2,"AI32A05"
"73136",860.305603027344,1163.93365478516,899.4716796875,1227.91900634766,0.832179009914398,"Nematocera","AI32A05-B",2,"AI32A05"
"75101",2566.45239257812,2446.04931640625,2680.08666992188,2526.26226043701,0.972703099250793,"Nematocera","AI32A05-B",3,"AI32A05"
"7681",3610.39489746094,2575.99366760254,3698.4612121582,2636.79089355469,0.932393610477448,"Brachycera","AI32A05-B",4,"AI32A05"
"7779",3975.95458984375,1111.29602050781,4248.75537109375,1354.18408203125,0.886359035968781,"Ephemeroptera","AI32A05-B",4,"AI32A05"
"7879",3977.66723632812,144.834518432617,4241.13232421875,503.698181152344,0.86776328086853,"Ephemeroptera","AI32A05-B",4,"AI32A05"
"7986",1579.22763061523,2233.96435546875,1699.96719360352,2360.5749206543,0.958843052387238,"Nematocera","AI32A05-B",4,"AI32A05"
"8077",2030.94940185547,1804.75282287598,2099.92877197266,2003.70492553711,0.951065540313721,"Nematocera","AI32A05-B",4,"AI32A05"
"81160",3212.2992515564,1397.07583618164,3336.12078857422,1586.62490844727,0.947130739688873,"Nematocera","AI32A05-B",4,"AI32A05"
"82149",1969.06533813477,2442.48447418213,2103.33457183838,2551.73205566406,0.94335925579071,"Nematocera","AI32A05-B",4,"AI32A05"
"84112",2380.15780639648,960.872406005859,2503.57446289062,1131.45584106445,0.936480045318604,"Nematocera","AI32A05-B",4,"AI32A05"
"8671",3523.24133300781,1222.11815071106,3640.24620056152,1330.67179870605,0.93434351682663,"Nematocera","AI32A05-B",4,"AI32A05"
"8775",2113.39109802246,1763.11001586914,2178.35061645508,1833.83670043945,0.932291924953461,"Nematocera","AI32A05-B",4,"AI32A05"
"8870",2957.7109375,3190.9740447998,3068.96215820312,3262.66259765625,0.927650511264801,"Nematocera","AI32A05-B",4,"AI32A05"
"8969",1381.84756469727,1871.13464355469,1505.75256347656,1967.70715332031,0.927444934844971,"Nematocera","AI32A05-B",4,"AI32A05"
"9068",4080.59197998047,3119.76715087891,4141.2742767334,3235.79183959961,0.924178063869476,"Nematocera","AI32A05-B",4,"AI32A05"
"91151",3274.52911376953,824.028444290161,3424.45266723633,962.451080322266,0.921841740608215,"Nematocera","AI32A05-B",4,"AI32A05"
"92139",3478.60150146484,923.416885375977,3534.97338867188,978.67594909668,0.921269237995148,"Nematocera","AI32A05-B",4,"AI32A05"
"93120",3453.21607971191,2809.33817672729,3548.37686157227,2919.98587799072,0.919158101081848,"Nematocera","AI32A05-B",4,"AI32A05"
"94103",1972.84005737305,1576.52429199219,2084.60845947266,1770.61946105957,0.918688893318176,"Nematocera","AI32A05-B",4,"AI32A05"
"9564",1611.39121055603,2933.72799682617,1716.26334381104,3062.69543457031,0.911879360675812,"Nematocera","AI32A05-B",4,"AI32A05"
"9668",815.196990966797,1161.92980957031,935.731582641602,1299.03106689453,0.911838412284851,"Nematocera","AI32A05-B",4,"AI32A05"
"9766",600.071228027344,1389.10105895996,695.173034667969,1481.69677734375,0.91126537322998,"Nematocera","AI32A05-B",4,"AI32A05"
"9867",2800,97.3142242431641,2917.16550445557,250.915710449219,0.911088109016418,"Nematocera","AI32A05-B",4,"AI32A05"
"9956",4163.55006408691,156.505081176758,4218.78010559082,247.660400390625,0.910050213336945,"Nematocera","AI32A05-B",4,"AI32A05"
"10062",3944.41116333008,1391.88595581055,3998.75881958008,1427.96821594238,0.909127533435822,"Nematocera","AI32A05-B",4,"AI32A05"
"103115",4026.90838241577,702.102508544922,4096.21343994141,757.034820556641,0.907766222953796,"Nematocera","AI32A05-B",4,"AI32A05"
"10483",3962.43969726562,2120.70678710938,4183.0302734375,2260.29272460938,0.905837595462799,"Nematocera","AI32A05-B",4,"AI32A05"
"10558",4009.18017578125,829.460723876953,4061.37265014648,883.033752441406,0.901224076747894,"Nematocera","AI32A05-B",4,"AI32A05"
"10760",3898.85083007812,1607.73376464844,4033.23217773438,1767.87902832031,0.89667135477066,"Nematocera","AI32A05-B",4,"AI32A05"
"10859",3743.8537902832,503.159652709961,3795.39735412598,583.946762084961,0.893742382526398,"Nematocera","AI32A05-B",4,"AI32A05"
"10952",4078.40585327148,2000,4141.65306854248,2072.91143798828,0.893104791641235,"Nematocera","AI32A05-B",4,"AI32A05"
"110126",3835.0796661377,2365.64697265625,3916.19888305664,2417.44674682617,0.89166122674942,"Nematocera","AI32A05-B",4,"AI32A05"
"112137",3792.11401367188,492.314682006836,3836.48008728027,549.45622253418,0.888166964054108,"Nematocera","AI32A05-B",4,"AI32A05"
"113127",3649.9299621582,2160.84802246094,3701.42003631592,2346.45401000977,0.887624561786652,"Nematocera","AI32A05-B",4,"AI32A05"
"114114",3854.72932434082,1900.41235351562,3879.69290161133,1921.13125610352,0.884174585342407,"Nematocera","AI32A05-B",4,"AI32A05"
"115107",2037.45175552368,1709.74810028076,2123.1590423584,1783.50610351562,0.883827924728394,"Nematocera","AI32A05-B",4,"AI32A05"
"11676",3572.35406494141,2437.07696533203,3595.06735229492,2456.03866577148,0.883433163166046,"Nematocera","AI32A05-B",4,"AI32A05"
"11747",3905.46105957031,415.373534202576,3958.61309814453,470.334777832031,0.880080342292786,"Nematocera","AI32A05-B",4,"AI32A05"
"11853",399.88671875,718.182220458984,592.907562255859,898.178344726562,0.942949414253235,"Nematocera","AI32A05-B",5,"AI32A05"
"11950",3723.6852645874,2838.85565185547,3864.61029052734,2900,0.937759220600128,"Nematocera","AI32A05-B",5,"AI32A05"
"12048",3652.15454101562,1674.7314453125,3749.79858398438,1828.56677246094,0.933783113956451,"Nematocera","AI32A05-B",5,"AI32A05"
"121134",1454.91015625,1565.90832519531,1655.02307128906,1834.79263305664,0.929676532745361,"Nematocera","AI32A05-B",5,"AI32A05"
"122128",3795.50390625,1175.84338378906,3970.06689453125,1362.49609375,0.92510461807251,"Nematocera","AI32A05-B",5,"AI32A05"
"12460",3827.34692382812,1563.4921875,3915.11206054688,1662.25207519531,0.920235157012939,"Nematocera","AI32A05-B",5,"AI32A05"
"12651",3480.76342773438,1197.88549804688,3652.40063476562,1306.97448730469,0.90329384803772,"Nematocera","AI32A05-B",5,"AI32A05"
"12752",516.724243164062,1701.54991149902,738.249938964844,1893.09283447266,0.90248316526413,"Nematocera","AI32A05-B",5,"AI32A05"
"12848",3734.07348632812,3155.17138671875,3992.89379882812,3292.60693359375,0.902243196964264,"Nematocera","AI32A05-B",5,"AI32A05"
"132122",3445.97412109375,821.492004394531,3803.01487731934,978.830261230469,0.890518546104431,"Nematocera","AI32A05-B",5,"AI32A05"
"13462",3308.40981292725,780.984680175781,3412.89622497559,899.647247314453,0.888400793075562,"Nematocera","AI32A05-B",5,"AI32A05"
"13543",3886.30380249023,358.180847167969,4012.46533203125,468.555389404297,0.881712555885315,"Nematocera","AI32A05-B",5,"AI32A05"
"13643",2080.79028320312,1752.35485839844,2360.92407226562,1868.02685546875,0.878947019577026,"Nematocera","AI32A05-B",5,"AI32A05"
"13843",3964.61264038086,283.390777587891,4006.45797538757,340.722717285156,0.877843201160431,"Nematocera","AI32A05-B",5,"AI32A05"
"13945",1183.20690917969,3146.41259765625,1656.19299316406,3336.09222412109,0.871030867099762,"Nematocera","AI32A05-B",5,"AI32A05"
"14046",2403.45593261719,994.563934326172,2460.63708496094,1123.70751953125,0.869943797588348,"Nematocera","AI32A05-B",5,"AI32A05"
"141127",2454.56523895264,318.265350341797,2569.09980773926,416.576324462891,0.868283212184906,"Nematocera","AI32A05-B",5,"AI32A05"
"142115",3871.36669921875,2885.85107421875,4030.97241210938,3025.94375610352,0.864891946315765,"Nematocera","AI32A05-B",5,"AI32A05"
"14447",3638.740234375,2121.73876953125,3712.4599609375,2263.919921875,0.863793849945068,"Nematocera","AI32A05-B",5,"AI32A05"
"14538",3111.79357910156,1935.88427734375,3193.1044921875,2064.95303344727,0.86367666721344,"Nematocera","AI32A05-B",5,"AI32A05"
"14646",3621.92163085938,2571.28945922852,3658.97378540039,2654.54693603516,0.862369060516357,"Nematocera","AI32A05-B",5,"AI32A05"
"14740",3856.58862304688,2949.54956054688,4012.82299804688,3068.88647460938,0.860500514507294,"Nematocera","AI32A05-B",5,"AI32A05"
"14946",3453.59844970703,2861.40420532227,3520.66598510742,2920.8754196167,0.858274638652802,"Nematocera","AI32A05-B",5,"AI32A05"
"15042",1396.96166992188,1713.75817871094,1622.19519042969,2070.9267578125,0.857393205165863,"Nematocera","AI32A05-B",5,"AI32A05"
"151123",2634.07727050781,1518.08972167969,2770.38140869141,1669.01654052734,0.853291213512421,"Nematocera","AI32A05-B",5,"AI32A05"
"15442",3971.92034912109,880.751373291016,4052.80645751953,934.21272277832,0.85125732421875,"Nematocera","AI32A05-B",5,"AI32A05"
"15642",831.807029724121,1031.30293273926,900.650680541992,1300,0.844430565834045,"Nematocera","AI32A05-B",5,"AI32A05"
"21377",2713.30508422852,842.828662872314,2769.14450073242,972.009140014648,0.922714829444885,"Nematocera","FI03A01-B",1,"FI03A01"
"31062",4099.4873046875,1686.06420898438,4325.0869140625,1828.18087768555,0.930978953838348,"Nematocera","FI03A01-B",2,"FI03A01"
"41032",357.235168457031,3149.32104492188,1023.65637207031,3444.18774414062,0.886116147041321,"Nematocera","FI03A01-B",2,"FI03A01"
"51000",2696.47998046875,769.921325683594,2851.92333984375,981.659240722656,0.884527564048767,"Nematocera","FI03A01-B",2,"FI03A01"
"6708",2753.96682739258,2194.79327392578,2798.19854736328,2263.62976074219,0.869930446147919,"Nematocera","FI03A01-B",2,"FI03A01"
"7602",1972.23217773438,1924.06317138672,2184.9345703125,2029.8132019043,0.850778877735138,"Nematocera","FI03A01-B",2,"FI03A01"
"8585",3694.2899017334,2692.01928710938,3860.99719238281,2861.83892822266,0.934240162372589,"Hymenoptera","FI03A01-B",3,"FI03A01"
"10484",1401.36254882812,2548.5078125,2004.65234375,3062.5322265625,0.923874139785767,"Brachycera","FI03A01-B",4,"FI03A01"
"11677",2917.92276763916,2400,3271.67977905273,2744.78997802734,0.926462054252625,"Hemiptera","FI03A01-B",4,"FI03A01"
"12461",2714.99505615234,914.035820007324,2766.85479736328,951.6064453125,0.953519403934479,"Nematocera","FI03A01-B",4,"FI03A01"
"13463",4081.22499084473,1678.45629882812,4188.490234375,1798.64453125,0.941010415554047,"Nematocera","FI03A01-B",4,"FI03A01"
"14403",915.73274230957,2530.3699798584,958.600921630859,2586.71795654297,0.924839854240417,"Nematocera","FI03A01-B",4,"FI03A01"
"15384",652.462768554688,3193.45361328125,901.8662109375,3293.47009277344,0.91378116607666,"Nematocera","FI03A01-B",4,"FI03A01"
"16369",1783.34042358398,3073.17434692383,1823.6714630127,3113.62690734863,0.910915195941925,"Nematocera","FI03A01-B",4,"FI03A01"
"17358",2731.08755493164,2198.396484375,2848.33688354492,2257.73767089844,0.896751582622528,"Nematocera","FI03A01-B",4,"FI03A01"
"18335",4099.080078125,1698.93774414062,4194.0443572998,1854.83944702148,0.933707892894745,"Nematocera","FI03A01-B",5,"FI03A01"
"19301",2679.4716796875,618.933044433594,2908.3447265625,1030.69818115234,0.86568284034729,"Nematocera","FI03A01-B",5,"FI03A01"
"20295",2678.0036315918,2145.21321105957,2832.21319580078,2282.49935913086,0.855732142925262,"Nematocera","FI03A01-B",5,"FI03A01"
"11678",999.416580200195,800.112766027451,1079.14611816406,900.568908691406,0.958374977111816,"Nematocera","AI30A03-B",1,"AI30A03"
"21378",3222.70434570312,2744.88983154297,3322.01904296875,2902.29345703125,0.946300625801086,"Nematocera","AI30A03-B",1,"AI30A03"
"51001",1893.69665527344,849.679077148438,2168.78979492188,1024.65808105469,0.934328198432922,"Nematocera","AI30A03-B",2,"AI30A03"
"6709",1627.42907714844,2140.04151916504,1855.482421875,2311.07788085938,0.921877920627594,"Nematocera","AI30A03-B",2,"AI30A03"
"8586",4004.01231050491,2876.84899902344,4113.17276000977,2902.72316741943,0.890589356422424,"Nematocera","AI30A03-B",2,"AI30A03"
"9508",3200,1907.86608886719,3257.50122070312,1977.87261962891,0.876394867897034,"Nematocera","AI30A03-B",2,"AI30A03"
"10485",2588.31958007812,646.762145996094,2722.0302734375,748.681121826172,0.841529428958893,"Nematocera","AI30A03-B",2,"AI30A03"
"12462",2477.18932342529,3113.08880615234,2568.82838439941,3218.01867675781,0.936945199966431,"Hymenoptera","AI30A03-B",3,"AI30A03"
"13464",918.951293945312,794.866577148438,1120.12121582031,1083.95104980469,0.953864932060242,"Nematocera","AI30A03-B",3,"AI30A03"
"15385",3227.41604614258,2817.23498535156,3300,2900,0.95351767539978,"Nematocera","AI30A03-B",4,"AI30A03"
"17359",3334.72192382812,2981.33862304688,3473.18212890625,3097.14501953125,0.942143380641937,"Nematocera","AI30A03-B",4,"AI30A03"
"18336",1681.88558959961,2145.3267364502,1757.1160736084,2249.54220581055,0.941759288311005,"Nematocera","AI30A03-B",4,"AI30A03"
"19302",1969.96575927734,871.604515075684,2108.62768554688,958.168975830078,0.934049189090729,"Nematocera","AI30A03-B",4,"AI30A03"
"20296",2118.80861663818,1592.68121337891,2271.03674316406,1700.6912612915,0.916877567768097,"Nematocera","AI30A03-B",4,"AI30A03"
"21379",3966.45803833008,2851.75044631958,4110.38167572021,2952.0904083252,0.903463006019592,"Nematocera","AI30A03-B",4,"AI30A03"
"22283",1812.43214416504,2980.62666320801,1900.50302124023,3082.32736968994,0.955600798130035,"Trichoptera","AI30A03-B",4,"AI30A03"
"23260",916.654052734375,782.270385742188,1183.97595214844,913.785461425781,0.946343660354614,"Nematocera","AI30A03-B",5,"AI30A03"
"24239",3209.26025390625,2740.72329711914,3471.52075195312,2965.70947265625,0.932648181915283,"Nematocera","AI30A03-B",5,"AI30A03"
"26207",2873.3939666748,2088.03338623047,3006.26037597656,2275.32452392578,0.911520481109619,"Nematocera","AI30A03-B",5,"AI30A03"
"27221",3287.78491210938,2977.98364257812,3536.79833984375,3213.95062255859,0.904377639293671,"Nematocera","AI30A03-B",5,"AI30A03"
"28208",902.317794799805,496.558380126953,944.024337768555,668.521636962891,0.870879530906677,"Nematocera","AI30A03-B",5,"AI30A03"
"30195",1941.92477416992,800.814092159271,2317.59497070312,1054.40087890625,0.848873853683472,"Nematocera","AI30A03-B",5,"AI30A03"
